Datum	Customer	Country	Catalog Number	Catalog Name	Quantity	Price	Total	Currency_ID	Subsidiary
01.12.14	Dis Switzerland	SWITZERLAND	B7204S	CutSmart Buffer	1	10,8	10,8	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E0540S	O-Glycosidase and Neuraminidase Bundle	1	103,2	103,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E0552S	Q5® Site-Directed Mutagenesis Kit (Without Competent Cells)	2	75	150	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E0554S	Q5® Site-Directed Mutagenesis Kit	5	108	540	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E2611L	Gibson Assembly® Master Mix	2	376,8	753,6	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E2611S	Gibson Assembly® Master Mix	4	94,2	376,8	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E5510S	Gibson Assembly® Cloning Kit	2	111	222	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E6050L	NEBNext® End Repair Module	3	204	612	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E6053L	NEBNext® dA-Tailing Module	3	240	720	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E6056L	NEBNext® Quick Ligation Module	3	720	2160	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E6150S	NEBNext® Magnesium RNA Fragmentation Module	1	27	27	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E6800S	PURExpress® In vitro Protein Synthesis Kit	2	138	276	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E7335L	NEBNext® Multiplex Oligos for Illumina® (Index Primer Set 1)	2	288	576	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E7370L	NEBNext® Ultra DNA Library Prep Kit for Illumina®	1	1335	1335	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E7370S	NEBNext® Ultra DNA Library Prep Kit for Illumina®	1	417	417	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E7442S	NEBNext® Ultra End Repair/dA-Tailing Module	2	135	270	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0314S	Murine RNase Inhibitor	1	39,6	39,6	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0483L	OneTaq® 2X Master Mix with GC Buffer	1	76	76	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0484L	OneTaq® Hot Start 2X Master Mix with Standard Buffer	4	134	536	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0492L	Q5® High-Fidelity 2X Master Mix	1	330	330	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M2200L	Quick Ligation™ Kit	1	237,6	237,6	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M2200S	Quick Ligation™ Kit	2	59,4	118,8	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M2503S	Histone H3 (H3.1) Human, Recombinant	2	33	66	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M2504S	Histone H4 Human, Recombinant	2	33	66	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	N0364S	Low Range ssRNA Ladder	1	37,8	37,8	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	N0468S	Quick-Load® 1 kb DNA Ladder	1	33,6	33,6	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	N0469L	Quick-Load® 2-Log DNA Ladder	2	96	192	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	N3012S	Lambda/Hind III Digest	1	37,2	37,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	N3200S	2-Log DNA Ladder (0.1-10.0 kb)	3	29,4	88,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	N3231L	DNA Ladder 100 bp	1	129,6	129,6	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	N3231S	DNA Ladder 100 bp	2	32,4	64,8	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	N3232S	DNA Ladder 1 kb	1	29,4	29,4	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	N3234L	PCR Marker	2	139,2	278,4	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	P7706S	Blue Protein Standard, Broad Range	1	54,45	54,45	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	P7710S	Prestained Protein Ladder (10-230 kDa)	1	51	51	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0201S	T4 Polynucleotide Kinase (PNK)	1	34,8	34,8	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0202L	T4 DNA Ligase	1	163,2	163,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0202S	T4 DNA Ligase	4	40,8	163,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0267L	Taq DNA Polymerase	1	120	120	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0267S	Taq DNA Polymerase	2	30	60	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0290S	Alkaline Phosphatase (CIP)	2	38,4	76,8	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0302L	T7 Endonuclease I	1	158,4	158,4	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0530L	Phusion® High-Fidelity DNA Polymerase	2	239,4	478,8	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0530S	Phusion® High-Fidelity DNA Polymerase	10	54	540	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	M0541S	NEBNext® High-Fidelity 2X PCR Master Mix	1	54	54	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	P0702S	Endo H	1	40,2	40,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	P0704S	PNGase F	1	80,4	80,4	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0102S	BsrBI	1	37,2	37,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0111S	NdeI, recombinant	1	37,2	37,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0133S	SpeI, recombinant	1	37,2	37,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0145S	XbaI, recombinant	2	40,8	81,6	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0176S	DpnI, recombinant	1	37,2	37,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0189S	NotI, recombinant	1	42	42	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0193S	NcoI, recombinant	1	37,2	37,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0199S	BssHII, recombinant	1	37,2	37,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0514S	AlwNI, recombinant	1	38,4	38,4	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0520S	AflII, recombinant	1	37,2	37,2	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0525L	MseI, recombinant	1	158,4	158,4	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0535L	BsaI, recombinant	2	158,4	316,8	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0558S	AscI, recombinant	1	38,4	38,4	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0560S	PmeI, recombinant	2	43,2	86,4	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0575S	BsrGI, recombinant	1	38,4	38,4	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0588S	FseI, recombinant	1	42	42	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R0604S	SwaI, recombinant	1	40,8	40,8	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R3122S	ScaI-HF®	1	34,1	34,1	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R3133S	SpeI-HF®	1	34,1	34,1	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R3136S	BamHI-HF®	1	26,95	26,95	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R3138S	SalI-HF®	2	30,8	61,6	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R3189S	NotI-HF®	2	38,5	77	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R3193S	NcoI-HF®	1	34,1	34,1	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	R3552S	AgeI-HF®	3	36,3	108,9	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	E0552S	Q5® Site-Directed Mutagenesis Kit (Without Competent Cells)	1	75	75	20	New England Biolabs Germany
01.12.14	Dis Switzerland	SWITZERLAND	N3231S	DNA Ladder 100 bp	2	32,4	64,8	20	New England Biolabs Germany
01.12.14	HU_B Biologie, B	GERMANY	P7709L	*ColorPlus™ Prestained Protein Marker, Broad Range	1	339,2	339,2	20	New England Biolabs Germany
01.12.14	HU_B Biologie, B	GERMANY	M0550S	E. coli RNA Polymerase, Core Enzyme	1	134,4	134,4	20	New England Biolabs Germany
01.12.14	Apotheke, UL •R1x	GERMANY	E2611S	Gibson Assembly® Master Mix	2	141,3	282,6	20	New England Biolabs Germany
01.12.14	Klinikum, HD	GERMANY	R3535S	BsaI-HF®	1	52,8	52,8	20	New England Biolabs Germany
01.12.14	MPI Biophys. Chemie, GÖ	GERMANY	R0656S	PspXI, recombinant	1	53,04	53,04	20	New England Biolabs Germany
01.12.14	MPI Biophys. Chemie, GÖ	GERMANY	R3133S	SpeI-HF®	1	48,36	48,36	20	New England Biolabs Germany
01.12.14	MPI Biophys. Chemie, GÖ	GERMANY	R0176S	DpnI, recombinant	1	48,36	48,36	20	New England Biolabs Germany
01.12.14	MPI Biochemie, Martinsried• aLambach/vor	GERMANY	M0249S	RecA	1	51,48	51,48	20	New England Biolabs Germany
01.12.14	MPI Biochemie, Martinsried• aLambach/vor	GERMANY	R3101L	EcoRI-HF®	1	152,88	152,88	20	New England Biolabs Germany
01.12.14	HKI, J	GERMANY	M0267S	Taq DNA Polymerase	4	48	192	20	New England Biolabs Germany
01.12.14	HKI, J	GERMANY	M0530S	Phusion® High-Fidelity DNA Polymerase	4	72	288	20	New England Biolabs Germany
01.12.14	TU Mikrobiol., M	GERMANY	E2611S	Gibson Assembly® Master Mix	1	157	157	20	New England Biolabs Germany
01.12.14	UniGö 3. Physikal. Institut, GÖ	GERMANY	B7204S	CutSmart Buffer	1	18	18	20	New England Biolabs Germany
01.12.14	UniGö 3. Physikal. Institut, GÖ	GERMANY	R0133L	SpeI, recombinant	1	248	248	20	New England Biolabs Germany
01.12.14	UniGö 3. Physikal. Institut, GÖ	GERMANY	R0146L	XhoI, recombinant	1	272	272	20	New England Biolabs Germany
01.12.14	UniGö 3. Physikal. Institut, GÖ	GERMANY	R0176S	DpnI, recombinant	2	62	124	20	New England Biolabs Germany
01.12.14	UniGö 3. Physikal. Institut, GÖ	GERMANY	R0193L	NcoI, recombinant	1	248	248	20	New England Biolabs Germany
01.12.14	Zentr. Chemikalienv., BN	GERMANY	C2527H	BL21(DE3) Competent E.coli	1	161,1	161,1	20	New England Biolabs Germany
01.12.14	Th. Geyer, Renningen	GERMANY	M0202S	T4 DNA Ligase	2	68	136	20	New England Biolabs Germany
01.12.14	Th. Geyer, Renningen	GERMANY	M0290L	Alkaline Phosphatase (CIP)	1	230,4	230,4	20	New England Biolabs Germany
01.12.14	Th. Geyer, Renningen	GERMANY	R0114S	ApaI, recombinant	1	61,2	61,2	20	New England Biolabs Germany
01.12.14	Helmholtz Infektion, HZI (ehem.GBF), BSv	GERMANY	M0323L	LongAmp® Taq DNA Polymerase	2	240	480	20	New England Biolabs Germany
01.12.14	Primatenzentrum, GÖ	GERMANY	M0302S	T7 Endonuclease I	1	59,4	59,4	20	New England Biolabs Germany
01.12.14	UniFR Reagenzien, FR •R1x	GERMANY	R0193S	NcoI, recombinant	1	49,6	49,6	20	New England Biolabs Germany
01.12.14	Uniklinik Apotheke, MS	GERMANY	M0202S	T4 DNA Ligase	1	57,8	57,8	20	New England Biolabs Germany
01.12.14	Uniklinik Apotheke, MS	GERMANY	M0204S	T4 RNA Ligase 1 (ssRNA Ligase)	1	49,3	49,3	20	New England Biolabs Germany
01.12.14	Uniklinik Apotheke, MS	GERMANY	R0156S	SacI, recombinant	1	49,3	49,3	20	New England Biolabs Germany
01.12.14	Uniklinik Apotheke, MS	GERMANY	R0189S	NotI, recombinant	1	59,5	59,5	20	New England Biolabs Germany
01.12.14	Uniklinik Apotheke, MS	GERMANY	E8034S	Anti-CBD Monoclonal Antibody	1	51	51	20	New England Biolabs Germany
01.12.14	UniL TRM, L	GERMANY	B9000S	BSA Molecular Biology Grade (conc. 20 mg/ml)	6	20	120	0	New England Biolabs Germany
01.12.14	MPI Biologie des Alterns, K	GERMANY	M0315L	Terminal Transferase	2	202,8	405,6	20	New England Biolabs Germany
01.12.14	NMI, RT	GERMANY	R3138S	SalI-HF®	1	50,4	50,4	20	New England Biolabs Germany
01.12.14	Boehringer Austria •	AUSTRIA	M0273X	Taq DNA Polymerase (DF Standard Taq Buffer)	1	440	440	20	New England Biolabs Germany
01.12.14	Boehringer Austria •	AUSTRIA	N0447S	Deoxynucleotide Solutions, Mix	1	46,4	46,4	20	New England Biolabs Germany
01.12.14	UniGö 3. Physikal. Institut, GÖ	GERMANY	P8107S	Proteinase K, Molecular Biology Grade	1	61,2	61,2	20	New England Biolabs Germany
01.12.14	MPI Mol. Zellbio., DD•R1x	GERMANY	R0547L	PacI, recombinant	1	199,68	199,68	20	New England Biolabs Germany
01.12.14	TU, Biotechn. Zentr. Freezer, DD	GERMANY	R0547S	PacI, recombinant	1	51,2	51,2	20	New England Biolabs Germany
01.12.14	TU, Biotechn. Zentr. Freezer, DD	GERMANY	M0302S	T7 Endonuclease I	1	52,8	52,8	20	New England Biolabs Germany
01.12.14	Immunologie, GÖ	GERMANY	NEB930	NEB Enzyme Box	1	5000	5000	0	New England Biolabs Germany
01.12.14	MPI Mol. Physiologie, DO	GERMANY	S9103S	SNAP-Cell 505-Star	1	214,5	214,5	20	New England Biolabs Germany
01.12.14	Biologie/Zoologie Freezer , ER	GERMANY	R0146S	XhoI, recombinant	1	51	51	20	New England Biolabs Germany
01.12.14	Universität, Witten •P	GERMANY	R3552S	AgeI-HF®	1	66	66	20	New England Biolabs Germany
01.12.14	Universität, Witten •P	GERMANY	R0602S	NspI, recombinant	1	66	66	20	New England Biolabs Germany
01.12.14	Universität Freezer, BT	GERMANY	R0174S	AvrII, recombinant	1	54,4	54,4	20	New England Biolabs Germany
01.12.14	Uniklinik Apotheke, GI	GERMANY	R0175S	DdeI, recombinant	2	52,7	105,4	20	New England Biolabs Germany
01.12.14	MPI Züchtungsforsch, K	GERMANY	R0637L	MmeI, recombinant	1	199,68	199,68	20	New England Biolabs Germany
01.12.14	MPI Züchtungsforsch, K	GERMANY	R0558S	AscI, recombinant	1	49,92	49,92	20	New England Biolabs Germany
01.12.14	MPI Züchtungsforsch, K	GERMANY	R0560S	PmeI, recombinant	1	56,16	56,16	20	New England Biolabs Germany
01.12.14	Miltenyi, Bergisch-Gladbach	GERMANY	C2987H	NEB 5-alpha Competent E. coli (High Efficiency)	1	145,6	145,6	20	New England Biolabs Germany
01.12.14	Miltenyi, Bergisch-Gladbach	GERMANY	R0190L	NaeI, recombinant	1	185,6	185,6	20	New England Biolabs Germany
01.12.14	UniK Botanik II, K	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	1	81	81	20	New England Biolabs Germany
01.12.14	UniBi Freezer, BI	GERMANY	M0289S	Antarctic Phosphatase	1	49,6	49,6	20	New England Biolabs Germany
01.12.14	UniBi Freezer, BI	GERMANY	R0146S	XhoI, recombinant	1	51	51	20	New England Biolabs Germany
01.12.14	UniBi Freezer, BI	GERMANY	R3552S	AgeI-HF®	2	49,5	99	20	New England Biolabs Germany
01.12.14	UniBi Freezer, BI	GERMANY	R0176S	DpnI, recombinant	1	46,5	46,5	20	New England Biolabs Germany
01.12.14	MPI Mol. Zellbio., DD•R1x	GERMANY	R0174L	AvrII, recombinant	1	212,16	212,16	20	New England Biolabs Germany
01.12.14	UniBi Freezer, BI	GERMANY	R3189S	NotI-HF®	1	52,5	52,5	20	New England Biolabs Germany
01.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	M0491S	Q5® High-Fidelity DNA Polymerase	1	67,5	67,5	20	New England Biolabs Germany
01.12.14	UKE /Klinik, HH	GERMANY	C2992I	NEB 5-alpha F´ lq Competent E. coli (High Efficiency)	1	113,6	113,6	20	New England Biolabs Germany
01.12.14	Physiol. I, HOM	GERMANY	N3200L	2-Log DNA Ladder (0.1-10.0 kb)	1	176,4	176,4	20	New England Biolabs Germany
01.12.14	NFZ Erl., Freezer, ER*••	GERMANY	E2611L	Gibson Assembly® Master Mix	1	533,8	533,8	20	New England Biolabs Germany
01.12.14	NFZ Erl., Freezer, ER*••	GERMANY	N3231L	DNA Ladder 100 bp	1	183,6	183,6	20	New England Biolabs Germany
01.12.14	MPI Mol. Biomedizin,  MS	GERMANY	M0242S	T4 RNA Ligase 2, truncated	1	50,7	50,7	20	New England Biolabs Germany
01.12.14	MPI Mol. Biomedizin,  MS	GERMANY	M0201S	T4 Polynucleotide Kinase (PNK)	1	45,24	45,24	20	New England Biolabs Germany
01.12.14	NFZ Erl., Freezer, ER*••	GERMANY	M0202S	T4 DNA Ligase	1	57,8	57,8	20	New England Biolabs Germany
01.12.14	NFZ Erl., Freezer, ER*••	GERMANY	R3189S	NotI-HF®	1	59,5	59,5	20	New England Biolabs Germany
01.12.14	NFZ Erl., Freezer, ER*••	GERMANY	R0539S	BbsI	1	54,4	54,4	20	New England Biolabs Germany
01.12.14	St. Michael-Gymnasium, Bad Münstereifel		R0178S	Fnu4HI, recombinant	1	62	62	20	New England Biolabs Germany
01.12.14	St. Michael-Gymnasium, Bad Münstereifel		B7204S	CutSmart Buffer	1	18	18	20	New England Biolabs Germany
01.12.14	Qiagen	GERMANY	M0205S	E. coli DNA Ligase	1	52,2	52,2	20	New England Biolabs Germany
01.12.14	JLU Biochemie Freezer Chemie, GI	GERMANY	B0202S	NEBuffer Pack for T4 DNA Ligase (#M0202)	1	14,4	14,4	20	New England Biolabs Germany
01.12.14	JLU Biochemie Freezer Chemie, GI	GERMANY	M0202S	T4 DNA Ligase	1	54,4	54,4	20	New England Biolabs Germany
01.12.14	UniMS Physikalische Chemie, MS	GERMANY	R3189S	NotI-HF®	1	70	70	20	New England Biolabs Germany
01.12.14	JLU Biochemie Freezer Chemie, GI	GERMANY	M0297S	RNase H, recombinant	1	52,8	52,8	20	New England Biolabs Germany
01.12.14	JLU Biochemie Freezer Chemie, GI	GERMANY	M0293S	Exonuclease I	1	52	52	20	New England Biolabs Germany
01.12.14	JLU Biochemie Freezer Chemie, GI	GERMANY	M0541S	NEBNext® High-Fidelity 2X PCR Master Mix	1	90	90	20	New England Biolabs Germany
01.12.14	MPI Biophys. Chemie, GÖ	GERMANY	N8081S	pCMV-GLuc Control Plasmid (Gaussia Luciferase)	1	223,86	223,86	20	New England Biolabs Germany
01.12.14	Labor L+S, Bad Bocklet	GERMANY	R0155S	HinfI, recombinant	1	58	58	20	New England Biolabs Germany
01.12.14	Labor L+S, Bad Bocklet	GERMANY	R0525S	MseI, recombinant	1	66	66	20	New England Biolabs Germany
01.12.14	Boehringer, Biberach	GERMANY	R0524S	Bsu36I, recombinant	1	55,8	55,8	20	New England Biolabs Germany
01.12.14	Boehringer, Biberach	GERMANY	R3104S	HindIII-HF®	1	44,1	44,1	20	New England Biolabs Germany
01.12.14	Boehringer, Biberach	GERMANY	M0290S	Alkaline Phosphatase (CIP)	1	57,6	57,6	20	New England Biolabs Germany
01.12.14	Boehringer, Biberach	GERMANY	R3142S	KpnI-HF®	1	52,2	52,2	20	New England Biolabs Germany
01.12.14	Boehringer, Biberach	GERMANY	M2200S	Quick Ligation™ Kit	1	89,1	89,1	20	New England Biolabs Germany
01.12.14	Boehringer, Biberach	GERMANY	M0531S	Phusion® High-Fidelity PCR Master Mix with HF Buffer	1	135	135	20	New England Biolabs Germany
01.12.14	Fraunhofer IME-TMP, F	GERMANY	R0138S	SalI, recombinant	1	50,4	50,4	20	New England Biolabs Germany
01.12.14	Qiagen	GERMANY	M0203S	T4 DNA Polymerase	1	55,8	55,8	20	New England Biolabs Germany
01.12.14	MPI Biophys. Chemie, GÖ	GERMANY	M0530S	Phusion® High-Fidelity DNA Polymerase	1	68	68	20	New England Biolabs Germany
01.12.14	DZNE, BN	GERMANY	N3200L	2-Log DNA Ladder (0.1-10.0 kb)	1	156,8	156,8	20	New England Biolabs Germany
01.12.14	Uni-Klinik, BN •	GERMANY	M0530S	Phusion® High-Fidelity DNA Polymerase	1	76,5	76,5	20	New England Biolabs Germany
01.12.14	UniBO Freezer Systembiochemie, BO	GERMANY	C2528H	Lemo21(DE3) Competent E.coli	1	71,4	71,4	20	New England Biolabs Germany
01.12.14	UniBO Freezer Systembiochemie, BO	GERMANY	C2529H	NiCo21(DE3) Competent E.coli	1	122,5	122,5	20	New England Biolabs Germany
01.12.14	Rheuma-Forsch. Z., B	GERMANY	M2200S	Quick Ligation™ Kit	1	99	99	20	New England Biolabs Germany
01.12.14	Rheuma-Forsch. Z., B	GERMANY	R3136S	BamHI-HF®	1	49	49	20	New England Biolabs Germany
01.12.14	Rheuma-Forsch. Z., B	GERMANY	R0105S	HpaI, recombinant	1	56	56	20	New England Biolabs Germany
01.12.14	Rheuma-Forsch. Z., B	GERMANY	R0144S	BglII, recombinant	1	58	58	20	New England Biolabs Germany
01.12.14	Rheuma-Forsch. Z., B	GERMANY	R3101S	EcoRI-HF®	1	49	49	20	New England Biolabs Germany
01.12.14	Rheuma-Forsch. Z., B	GERMANY	R3104S	HindIII-HF®	1	49	49	20	New England Biolabs Germany
01.12.14	Rheuma-Forsch. Z., B	GERMANY	R0146S	XhoI, recombinant	1	68	68	20	New England Biolabs Germany
01.12.14	Rheuma-Forsch. Z., B	GERMANY	R3138S	SalI-HF®	1	56	56	20	New England Biolabs Germany
01.12.14	Rheuma-Forsch. Z., B	GERMANY	R3140S	PstI-HF®	1	64	64	20	New England Biolabs Germany
01.12.14	Rheuma-Forsch. Z., B	GERMANY	R3189S	NotI-HF®	1	70	70	20	New England Biolabs Germany
01.12.14	LMU Klinikum Apotheke, M•	GERMANY	M0204S	T4 RNA Ligase 1 (ssRNA Ligase)	1	52,2	52,2	20	New England Biolabs Germany
01.12.14	UniFR Bio, Freezer, FR	GERMANY	P6030S	Casein Kinase I (CK I)	1	102,4	102,4	20	New England Biolabs Germany
01.12.14	UniFR Bio, Freezer, FR	GERMANY	P6000S	cAMP-dependent Protein Kinase (PKA), catalytic subunit	1	102,4	102,4	20	New England Biolabs Germany
01.12.14	Charité B. Franklin, B	GERMANY	N6707S	pTXB1 Vector DNA	1	79,2	79,2	20	New England Biolabs Germany
01.12.14	Charité B. Franklin, B	GERMANY	R0694S	I-SceI (Intron encoded endonuclease), recombinant	1	52	52	20	New England Biolabs Germany
01.12.14	MUZL Virol./Zellbiol., HL	GERMANY	P0705S	PNGase F (Glycerol Free)	1	120,6	120,6	20	New England Biolabs Germany
01.12.14	MUZL Chemikalienlager, HL	GERMANY	N0473S	Quick-Load® 50 bp DNA Ladder	1	76,5	76,5	20	New England Biolabs Germany
01.12.14	RWTH Biotechnologie VI, AC	GERMANY	M0315L	Terminal Transferase	2	234	468	20	New England Biolabs Germany
01.12.14	MPI Immunbiologie, FR	GERMANY	M0201S	T4 Polynucleotide Kinase (PNK)	1	45,24	45,24	20	New England Biolabs Germany
01.12.14	Galab, Geesthacht	GERMANY	R3156S	SacI-HF®	1	58	58	20	New England Biolabs Germany
01.12.14	Galab, Geesthacht	GERMANY	P0724S	a 1-2 Fucosidase	1	120	120	20	New England Biolabs Germany
01.12.14	Klin. Transfusionsmed., BAD	GERMANY	E6111S	NEBNext® mRNA Second Strand Synthesis Module	1	295	295	20	New England Biolabs Germany
01.12.14	LTZ, KA vorm. LUFA	GERMANY	R0167S	RsaI, recombinant	1	56	56	20	New England Biolabs Germany
01.12.14	LTZ, KA vorm. LUFA	GERMANY	R0169S	Sau3AI, recombinant	1	56	56	20	New England Biolabs Germany
01.12.14	LTZ, KA vorm. LUFA	GERMANY	R0137S	AluI, recombinant	1	64	64	20	New England Biolabs Germany
01.12.14	LTZ, KA vorm. LUFA	GERMANY	R0568S	BfaI	1	72	72	20	New England Biolabs Germany
01.12.14	LTZ, KA vorm. LUFA	GERMANY	R0149S	TaqI, recombinant	1	56	56	20	New England Biolabs Germany
01.12.14	LTZ, KA vorm. LUFA	GERMANY	R0155S	HinfI, recombinant	1	58	58	20	New England Biolabs Germany
